text,label
Tuote ei saapunut perille toimitusaikojen puitteissa. Eikä edelleenkään ole kuulunut tai näkynyt. Lähtenyt on tehtaalta kyllä liikkeelle.,0
Nopea toimitus!,1
Renkaiden todellinen toimitusaika tilauksesta 296h!,0
"Kaikki oli oikein helppoa, ja toimivaa. Toimitus nopea ja tyttöystävä tyytyväinen.",1
"Klarnan laskut eivät löydä perille, mutta muistutuslaskut kyllä. Taitaa yritys kerätä vain asiakkailta rahaa, jotta maksavat muistutuslaskun tai soittavat kalliiseen maksulliseen numeroon selvittääkseen asiaa.",0
"Vaikka apissa lukee että kaikki laskusi on maksettu, tulee muistutuksia maksuttomista laskuista. Tämä tapahtunut ainakin kaksi kertaa..",0
Todella nopeasti toimitettu ja hyvin pidetty selvillä toimituksesta!,1
"Netissä ohjelma, jolla kuvat piti asetella kuvatuotteisiin oli todella hidas. Kuvat latautuivat erittäin hitaasti ja niiden asettelu oli vaivalloista. Tein 5 kuvakalenteria ja joulukortteja kuvalla. Olisi ollut tosi kätevää, että jo ladatut kuvat olisivat säilyneet ladattuina, välillä ne säilyivät ja joskus ei. Lisäksi toimitus osassa tuotteita kesti toivottoman pitkään, tilasin joulukortit 30.11 ja ne saapuivat postilaatikkooni vihdoin 17.12. Eivät siis ehtineet punaiseen kuoreen, ja kiire tuli ylipäätänsä saada ne postitettua.",0
ongelmatilannetta ei hoidettu mitenkään fiksusti. mielummin jatkossa sijoitan rahani muualle.,0
"Löysimme(sattumalta googlen kautta) netti firman josta löytyy undulaateille siemenruokaa,hiekkaorsia yms.Ja NIMENOMAAN kaikki tuotteet samasta firmasta=D",1
"Tavara toimitettiin lähipostin sijaan 1/2 tunnin ajomatkan päässä olevaan toisen kunnan postiin. Tiedusteluuni Verkter vastasi levittelemällä käsiään ja syyttämällä muita osapuolia kuin paraskin tietokonekauppias. Väite, että lähin SmartPost oli ehkä täynnä, jolloin Posti ohjaa lähetyksen seuraavaksi lähimpään SmartPostiin, on pelkkää puppua. Jouduin hakemaan toimituksen tavallisesta asiamiespostista, jollainen olisi ollut kotikulmillanikin (Masala). Mistään kompensaatioista ei ollut puhettakaan. Näin paskaa palvelua en halua kokea toiste. Poistakaa minut asiakasrekisteristänne.",0
Olen asennus kumppani. EN saa hyvitys tililleni kertyneitä rahoja käyttöön.,0
"Toimitus luvattua hitaampaa. Akkua oli sivuston mukaan varastossa ja ""toimitus heti"", mutta 8 päivän jälkeen se ei ole vielä edes lähtenyt.",0
"toimitus aika oli loistava. älä missään nimessä valkkaa taustaksi vaaleanpunaista, koneella se näyttää hyvältä mutta kirjassa ei. Vaaleanpunainen tausta heijastaa jotenkin punaisuutta kuviin ja mielestäni hallitsee liiaksi kirjaa. Olen aikaisemmin tilannut beigen pohjavärisen albumin ja se toimi hyvin. jostain syystä valkkasin vaaleanpunaisen tausta koska tyttöni seikkailee kuvissa. Ja virheeni luonnollisesti toistui 4x. Kuvien laatu hyvä, vaikkakin sivusto kaatui muutaman kerran.  ja tietenkin 30% alennus lippu saapui seuraavana päivänä sähköpostiin kun olin tilannut 160e, tämä menee tässä firmassa aina näin päin. kirveleekö joo, mutta olen nähnyt paljon heikompiakin kuvakirjoja. nidonta ok, voisi olla parempi, sisimmät kuvat jäävät hieman piiloon. 2 kirjaa painaa noin 1kg, sis. pakkauksen, lähettäminen ulkomaille on kallista noin 16e.",1
nopea toimitus,1
Toimitus aivan luokattoman hidas,0
"Ei tule lentoyhtiön varausnumeroa mukana, jonka johdosta check-in internetin kautta mahdotonta",0
Toimitus on hidas,0
"Nopea toimitus, kaikki niin kuin luvattu. Suosittelen 👍👍.",1
Edullinen ja laadukas kone. Nopea toimitus.Lisäksi kysymyksiin sai nopeasti vastauksen emailin tai chatin kautta.,1
Helvetin paljon myöhässä,0
Rahtihinnat ovat kusetusta,0
Yritin palauttaa ostamani tuotteen ja se ei onnistunut eikä löytynyt kiinnostusta löytää asiaan asiallista kompromissia.,0
Tuote tuli tosi nopeasti ja oli juuri sellainen kuin pitikin. Tilaan varmasti uudestaan täältä kun on tarvetta.,1
Toimitus oli yllättävän nopea ja homma sujui muutenkin hyvin.,1
"Tuotteet OK, mutta toimistusajat aika pitkiä. Patjaakin saa odotella 2 kk.",0
"Tilasin Garmin vivosmart rannekkeen, mutta tuli väärä tuote.",0
Tilasin rosteri pakoputken saappiini ja tuote löytyi helposti Skruvat nettisivuilta. Tuote toimitettiin asiallisesti perille ja paketissa oli kaikki tarvittavat osat.,1
Olen ollut erittäin tyytyväinen tilauksiin mitä olen tilannut ja uskon että myös mitä tulen tilaamaan😄,1
Kiitettävää toimintaa!,1
"Renkaiden toimitus piti olla 2-3 päivää, kesti yli viikon. Saapumisesta  ei tullut ilmoitusta ja en tiedä saapuivatko ovelle, vaan ne toimitettiin suoraan postiin, josta tuli saapumisilmoitus. Paketti oli tietysti hankala hakea postista, joka sijaitsee keskellä kauppakeskusta.",0
"Tuotekuva ei ollut tuotetta vastaava. Paketissa ei ollut mitään suojapehmusteita, tuote hieman kuljetuksessa vääntynyt.",0
"Joululahjaksi tilattiin kuvia 11.12, pitkällä tammikuun puolella ollaan eikä kuvia edellenkään ole tullut.",0
Tuli nopeasti päätös lainasta ja oli miellyttävä asiakaspalvelija oli uusi kokemus.,1
Tuote oli juuri sellainen kuin pitikin. Asiakaspalvelu vastasi kysymyksiini nopeasti ja sain toimituksen kotiovelle nopeasti.,1
"Cocopandalla on hyvä valikoima tuotteita, sivusto on selkeä ja toimitukset sujuvia.",1
"TOIMITETTIIN VÄÄRÄ TUOTE , JOTA EI EDES MAINITTU TUOTEVALIKOIMASSA .HINTA KUITENKIN LAITETTU SAMA KUIN TILATUSSA TUOTTEESSA , VAIKKAKILPAILIJAT MYIVÄT SAMAA TUOTETTA MERKITTÄVÄSTI HALVEMMALLA .TUOTTEEN VAIHTO MENI MYÖS NS. PENKIN ALLE .PALAUTUKSEN YHTEYDESSÄ SOVITTIIN UUSI KAUPPA VASTAAVASTA TUOTTES-TA , JOTA EN KUITENKAAN KOSKAAN SAANUT .UUDESTA TUOTTEESTA KUN EI MITÄÄN KUULUNUT , VAIKKA LUVATTU TOIMI-TUSAIKA OLI JO KAKSINKERTAISTUNUT , TIEDUSTELIN ASIAA .EI OLLUT ENÄÄ TARJOTA UUTTA TUOTETTA , KUN EI OLLUT VARASTOSSA .PALAUTUKSEN YHTEYDESSÄ TUOTTEESTA OLI KUITENKIN TEHTY VARAUS JA TUOTETTA OLI SILLOIN TARJOLLA .EI VAIVAUDUTTU ILMOITTAMAAN , VAAN ASIA JÄI SIIHEN , KUNNES ITSE ALOINPERÄÄMÄÄN LÄHETYSTÄ .KAUPANKÄYNTI KO. YRITYKSEN KANSSA PÄÄTYI TÄHÄN .EI EDES YHDEN TÄHDEN ARVOINEN , MUTTA TÄHDETÖNTÄ ARVOSTELUA EI NÄKÖJÄÄN TUNNETA .",0
"Tilasin yhdessä erässä kaikki ja kolme kertaa jouduin käymään postilla noutamassa. Mukana kaksi alle kaksivuotiasta. En suosittele lapsiperheille tuotteita, ellei ole energiaa ja aikaa turhaan ravaamiseen. Tuotteet vastasivat kuitenkin odotuksia, onneksi.",0
En ole vielä saanut tukisukkia !!,0
Kengät tulivat nopeasti ja olivat varsin hyvät.,1
"Asiakas ystävällinen, ehkä liian painostava",1
Mikäli laskutus saadaan helmikuun 2020 päiväyksellä ja tuotteet tulevat matkamme jälkeen 03.03. 2020 olemme erittäin tyytyväisiä.tilaus E-FI15336943,1
Varaus oli helppo ja nopea.,1
"ihan hyvä ja suht nopea toimitus, pidän! Pidän 24mx.fi:stä koska hyvä valikoima, nopea toimitus, ei toimitus kuluja, 60 pv palautus oikeus. Ja muuta hyvää parannettava olisi mahdollista maksaa nordealla.",1
"Kun näin 1 päivä kukat niiden lähettämisen jälkeen, valkeat ruusut olivat täynnä tummia home pilkkuja! Kukat pilaantuivat hetkessä, ei saajaa paljon ilahduttanut valmiiksi happanivat kukat, Kun netistä tilaa niin asiakkaan pitää pystyä luottamaan siihen että laatu on 1 luokkaa ja kukat vastaa kuvaa !!!!!",0
Säästötilin korkotuottoa alennettiin mainostetusta peräti 20 prosenttia kaksi päivää tilin avaamisen jälkeen. Koen tulleeni hyväksikäytetyksi hölmöksi.,0
"Tilaaminen helppoa,  tuotteiden noutopaikkaa ei  saanut valita siitä miinusta. Postin pakettiautomaatti pitäisi lisätä valintoihin.Palautus yhden tuotteen osalta toimi sujuvasti, suosittelen",1
Toimitus on todella nopea ja tuote erinomainen.,1
Tuote tuli nopeasti ja asiointi oli helppoa.,1
"En saanut mitään ilmoitusta että mihin lasku on tullut. Äsken tuli eri tilauksesta lasku s-postiin ja sieltä tajusin mennä katsomaan onko Klarnalla omat sivut, siellähän se odotettu lasku komeilee ja eräpäivä mennyt aikoja sitten! Olisi ollut kiva että ilmotetaan kunnolla mistä laskun näkisi!",0
Kuten pitää olla,1
Sain juuri tilaamani mukaiset renkaat nopealla toimituksella kotiovelle saakka,1
"Toivottavasti sivut pysyvät paikallaan vuosien selauksesta, näyttää hieman liitoksestaan hennoilta.",1
"Hei!Toimitus ja kaikki toimivat moitteettomast, valitettavasti tuotteiden hinnat eivät pysty kilpailemaan ebayn ja amazonin kanssa. Näin kun totetuu, tilaan jatkossa tuotteet teiltä. Kiitos!Hannu Kuronen, Kaivos-Fysio Oy",1
"Nopea toimitus, vaikka oli aivan joulun kynnyksellä - en olisi uskonut paketin tulevan aivan kotiovelle saakka postin kujettamana.",1
"Palvelu sinällään ystävällistä, mutta maksettua ja lähetettyä tilausta ei ole 2 viikossa tullut perille. Todennäköisesti kuljetusongelma, mutta asiakkaalle ei ole merkitystä, kenestä kiinni. Verkkokaupalla pitää olla mekanismi hallita alihankkijoitaan (tässä kuljetuspalvelu) niin, että asiakkaalle annettu palvelulupaus (toimitus 3-5 päivässä) voidaan pitää.",0
"Toimitusaika oli aivan älytön 1,5 viikkoa.tilauksen tehtyä meni vrk ja ilmoitettiin että tuote pakattu ja siirretty kuljetusyhtiölle.seurantatunnus kun katsoin monesti niin ei ilmoitusta oltu rekisteröity kuljetusyhtiölle eli toimitusaika aivan käsitön kotimaassa",0
Nopea toimitus ja tulee autoon varmasti oikeat osat. KIITOS!,1
Nopeasti tuli kunnon tukisukat.Hyvältä tuntuvat jalassa.,1
Lähetys hajalla kun sain sen. Auto joutuu odottelemaan osaa taas vähintään viikon,0
Tuote on hyvä ja laadukas.Nopea toimitus.Olen tyytyväinen lopputulokseen!,1
Logistiikkafirmojen nettipalvelut eivät olleet millään lailla yhteydessä toisiinsa eivätkä erityisen käyttäjäystävälliset. Siitä huolimatta kotiinkuljetus toimi hyvin.,1
"Yksi miinus siitä,että tuotteet piti hakea postista...ei siis luvattua kuljetusta kotiin.",1
Paketista paljastui aivan väärä tuote.,0
Olen tosi tyytyväinen asia ratkaiseminen on nopea ja hyvää asiakas palvelu.,1
Toimitusta saa odottaa raskausajan verran.,0
"Tieto toimtuksesta ei päivity, en ole saanut mitään selvitystä miksi tuote ei ole tullut vai onko seylipäätään tulossa.",0
"Hyvä palvelu & valikoima, a-luokkaa.",1
"Ei pääse kirjautumaan tilille, eikä mihinkään voi ottaa yhteyttä ellei ole kirjautuneena. Ei ole mitään ”etkö pääse kirjautumaan”-osiota.Olisi hyvä jos edes joku sähköposti mihin voi laittaa jos kirjautumisongelmia..",0
"Ostin wish -verkkokaupasta pari paitaa laskulle. Yllätyksenä laskun sijaan minulle tulee luottosopimus klarnalta, mitä en todellakaan ole aikonut tehdä. Tällaisesta ei tullut mitään ennakkotietoa! Ostin paidan 8€+ käsittelymaksu 3,95€ ja paidan 7€+käsittelymaksu 3,95€. Yhtään enempään en ole suostunut maksamaan, mutta kotiin tuli luottosopimus missä näkyy luoton kokonaishinta 56,39€???? Mitä ihmettä? Kyllä todella tuntuu että kuluttajaa viilataan linssiin! Haluan maksaa kaksi paitaani 15€ + 7,90€ käsittelykulut max. ja jättää kaiken maailman sopimukset pois!",0
Tilauksen toimitus viivästyi. Tilaus luvattiin toimittaa 4 - 7 arkipäivän kuluessa ja paketti tuli vihdoin 2kk tilauksesta. Mitään ilmoitusta ei tilauksen viivästymisestä tullut ja luulinkin jo että tilaamani tuotteet ei tule lainkaan.,0
"Tuotteelle luvattiin 3 päivän toimitusaika, mutta tuotteen toimituksessa on kestänyt nyt 5 arkipäivää.",0
hyvää palvelu,1
Nopea toimitus,1
ihan hyvät tuntui olevan yhden käyttökerran perusteella,1
"pelasti äitienpäivän nopealla toimituksella,suurkiitokset",1
"Ihan hyvä nettikauppa, nopeasti tulee tuotteet mutta ole varma että tuotteet sopii ettei vain tarvitse palauttaa. Rahat kyllä lähtee heti tililtä mutta palautuksessa kestää yli 20 päivää ennen kuin tulee ilmoitus että kun klarnalle tekee jonkun ilmoituksen niin 7 päivän kuluessa on tulossa vain murto-osa rahoista takaisin. 20 e euron töppöset muuttuikin 50 e hintaisiksi. Että ei tarvitse enää kyllä asioida.",0
"Tilaus tehty ja kun rupean viikon kuluttua tiedustelemaan toimitusta niin yhtä-äkkiä tilaus onkin mitätöity, ilman mitään ilmoitusta minulle. Kun lähettelen sähköpostia niin valitellaan varastovirhettä. Laskua (1030€) ei kuitenkaan ainakaan vielä ole mitätöity. Aiemmin toiminut kohtalaisesti, mutta ei koskaan näin surkeasti.",0
"Kengät, jotka tilasin, olivat loistavat! Kiilakorot, mukavat jalassa ja erittäin lämpöiset. Pakkasia odotellessa!",1
"LAPSISOTILAIDEN KOKOJATilasin 30.06.2017 tuotteitanne n 140 eurolla.Eka lähetys saapui heinäkuussa sisältäen 2 pitkähihaista sinistä air force-paitaa kokoa xxl. Koko oli mulle 2 x:ää liian knafti, joten päätin niellä tältä osin mielipahani ja olla enää hakematta myöhemmin tulevia väärän koon tuotteita.Varmistin vielä verkkokaupasta, että lunastamaton lähetys palautetaan, eikä siitä tarvitse maksaa. Yritin monta kertaa elokuussa jakaa tämän tiedon tablettikoneeni avulla Wish verkkokaupalle.Tänään sain Klarnalta laskun eka erän, josta pitäisi maksaa 9 E per 4.10.Hoidan näiden paitojen maksun 12,35 x2 E tuona päivänä ja katson, että asia on vihdoinkin lopulta hoidettu.Bw Hannu Wainio",0
"Enpä vielä anna kovin montaa tähteä, toimitus tuli juuri 2 viikkoa tilauksen jälkeen (olen reklamoinut jo alkuviikosta), aikamoinen toimitusaika Hirsalasta Tampereelle.Tuo teidän pakkauksen muoto ei kyllä ole hyvä kaupunkiasunnon postiluukkuun. Sisempi ovi oli onneksi auki, muuten ei olisi taipunut luukusta.",0
Kukaan ei vastaa tiedusteluihin se pudottaa arviota rutkasti,0
Nopea toimitus ja edulliset hinnat joissakin tuotteissa sekä ilmainen toimitus,1
Tilasin surukukat ulkomaille ja kuvan perusteella aika lailla samanlainen kukkakori oli kun tilasinkin. Tilaus tosi helppoa ja luotettavaa sekä hyvä valikoima.,1
"Tuote oli kuvauksen mukainen, tilauksen käsittelyä oli helppo seurata.",1
Nopea toimitus ja laadukkaat tuotteet.,1
Ehkä vähän älytontä ottaa palautusmaksuja vuonna 2020.,0
15.12 joululahjaksi tilatut tuotteet eivät ole vieläkään saapuneet. Mitään ilmoitusta tuotteiden viivästymisestä ei ole tullut. Vain 1/3 tuotteesta lähetetty mutta ei ole saapunut vieläkään perille..,0
"Renkaat tuli viikossa, mikä on jyvä asia. Asiakaspalvelu on huono, mitään tietoa lähetyksestä ei tullut ennen kuin itse otin yhteyttä asiakaspalveluun.",0
"Nopea toimitus ja hyvä tuotetarjonta. Olen tilannut ennenkin,enkä enää lähtisi ostamaan hiustuotteita sen kauemmaksi.",1
Vaikea antaa enemmän tähtiä kun tuote eri kuin tilausvahvistuksessa.,0
"Olen lähdössä kevätreissulle ja olin kunnon matkakassia vailla. Käännyin netin puoleen ja löysin SPARTOO:n. Valikoima on runsas ja löysin etsimäni nopeasti.Hintakin oli kohdillaan ja kaikki toimi loistavasti. Helppoa ja nopeaa, nyt olen onnellinen kassin omistaja. Käytän varmasti vielä palveluita.T: tyytyväinen ensikertalainen",1
Erinomaiset tuotteet ja palvelu pelaa! Toimitettiin todella nopeasti. Olen tosi tyytyväinen kaikkiin tuotteisiin. Erinomainen laatu ja hyvä valikoima. KIITOS,1
"6 vuotta vain ja ainoastaa hyviä kokemuksia, aina laskut maksanut ja pääasiassa maksanut Klarna-laskulla, jos se vain on ollut mahdollista verkkokaupassa. Nyt viimeisimmän tilauksen kohdalla toistuvasti yritin maksaa appin kautta, verkkopankista rahat eivät siirry Klarnalle ja uutta maksuyritystä ei voi tehdä 'asia käsittelyssä verkkopankissa'. Asiakaspalvelusta ei mitenkään voida auttaa tai kysyä asiasta edes esimiehiltä pyynnöistä huolimatta. Lopputuloksena en enää pysty maksamaan laskulla Klarnan kautta ja lisäksi perintäkulut siirtyvät maksettavakseni. Asiakaspalvelusta ei suostuta edes selvittämään kauanko ongelma jatkuu. Ja tosiaan tämä kaikki Klarnan oman sovelluksen virheen vuoksi, vaikka taustalla monta vuotta ilman ongelmia. Ala-arvoista asiakaspalvelua.",0
"Huono asiakaspalvelu sekä todella hankala palautus. Yritin vaihtaa kokoa, ei onnistunut, Yritin perua tilausta, ei onnistunut. En tilaa enää ikinä.",0
"ainoa plussa tulee siitä etten löytänyt vastaavaa tuotetta mistään muualta sopu hintaan,kankaista varsinkin,tai no odotetaan nyt ensin kun tuote saapuu perille.miinukset tulee lähinnä kaikki siitä että tuommoisen rätin toimituskulut ovat päätä huimaavat huomioden vielä sen että nykypäivänä millään verkkokaupalla ei kestä toimittaa tuotetta varsinkaaan tuohon hintaan niin kauaa kuin teillä, teen itse työtä josssa tilaan muun muossa tavaraa ruotsista ja se on seuraavaksi päiväksi perillä ovelle toimitettuna.noilla toimitus ajoilla ei voi kirjekuoren kokoisesta paketista ottaa 30€ toimitus kuluja. Ostin tuotteen ainoastaan sen takia etten muualta löytänyt.teidän toimitus ajat kaikkien verkkokauppojen häntäpäästä maksuineen päivineen.",0
"Tilasin kengät viikko sitten perjantaina, sain ne maanantaina, siitä 👍🏼.Mutta ku ne olivatki liian pienet, jouduin vaihtamaan ne (saman päivän aikana lähetin ne myös takaisin) ja ohjeiden mukaan vaihdoinkin, mutta olen saanut vain tilausvahvistuksen eikä kengistä ole kuulunut mitään 👎🏻 Tästä kulunut jo neljä arkipäivää.",0
"Ei ilmoituksia, toimitus kestää ei vastata sähköpostiin",0
"Osa saapuneista valokuvista oli sameita ja huonolaatuisia, vaikka otetut kuvat itsessään ovat hyvälaatuisia. Harmittaa, kun lasten kuvat ovat huonoja. Ja tekemäni tilaus oli iso, joten rahaa meni mielestäni hukkaan heikkolaatuisten kuvien vuoksi. Ensi kerran teen tilauksen jostain muualta.",0
"Kenkämerkki josta tuli kerrasta uusi suosikkini, Neosens Roccolo Maria. Upeat, laadukkaat  ja yksilölliset sekä äärettömän hyvät jalkaan. Nopea toimitus.",1
"Saamaani palveluun olen kohtalaisen tyytyväinen ,mutta jatko ei mielestäni toiminut toivomallani tavalla ,asia josta toivoisin parenpaa palvelua on,että tulisi tilaamani tuote ensin eikä lasku jonka eräpäivä on mahdollisesti ennen tilaukseni saamista",0
